resource_code,name,type,category,unit,price_avg,price_min,price_max,currency,usage_count,labor_role
0240000091,"TUBO PVC KINPLAST 250 (10"")S-20",material,Tubería de PVC,UND,275.51,275.51,275.51,PEN,,
0240000092,"TUBO PVC KINPLAST 315 (12"")S-20",material,Tubería de PVC,UND,431.28,431.28,431.28,PEN,,
0240000093,"TUBO PVC KINPLAST 355 (14"")S-20",material,Tubería de PVC,UND,567.22,567.22,567.22,PEN,,
0240000094,"TUBO PVC KINPLAST 400 (16"")S-20",material,Tubería de PVC,UND,719.91,719.91,719.91,PEN,,
0240000095,"TUBO PVC KINPLAST 160 (6"")S-25",material,Tubería de PVC,UND,91.48,91.48,91.48,PEN,,
0240000096,"TUBO PVC KINPLAST 200 (8"")S-25",material,Tubería de PVC,UND,139.41,139.41,139.41,PEN,,
0240000097,"TUBO PVC KINPLAST 250 (10"")S-25",material,Tubería de PVC,UND,218.91,218.91,218.91,PEN,,
0240000098,"TUBO PVC KINPLAST 315 (12"")S-25",material,Tubería de PVC,UND,348.96,348.96,348.96,PEN,,
0240000099,"TUBO PVC KINPLAST 355 (14"")S-25",material,Tubería de PVC,UND,458.61,458.61,458.61,PEN,,
0240000100,"TUBO PVC KINPLAST 400 (16"")S-25",material,Tubería de PVC,UND,583.16,583.16,583.16,PEN,,
0240000101,"TUBO PVC KINPLAST 110 (4"")S-16.7",material,Tubería de PVC,UND,64.37,64.37,64.37,PEN,,
0240000102,"TUBO PVC KINPLAST 200 (6"")S-16.7",material,Tubería de PVC,UND,215.60,215.60,215.60,PEN,,
0241000001,"VALVULA FLOTADORA CON BOLLA COBRE 150 LB DE 3/4""",material,Válvula Bronce Nacional,UND,57.93,57.93,57.93,PEN,,
0241000002,"VALVULA FLOTADORA CON BOLLA COBRE 150 LB DE 1""",material,Válvula Bronce Nacional,UND,86.97,86.97,86.97,PEN,,
0241000003,"VALVULA FLOTADORA CON BOLLA COBRE 150 LB DE 1 1/4""",material,Válvula Bronce Nacional,UND,187.14,187.14,187.14,PEN,,
0241000004,"VALVULA FLOTADORA CON BOLLA COBRE 150 LB DE 1 1/2""",material,Válvula Bronce Nacional,UND,250.76,250.76,250.76,PEN,,
0241000005,"VALVULA FLOTADORA CON BOLLA COBRE 150 LB DE 2""",material,Válvula Bronce Nacional,UND,330.07,330.07,330.07,PEN,,
0241000006,"VALVULA FLOTADORA CON BOLLA P.V.C . DE 3/4""",material,Válvula Bronce Nacional,UND,38.08,38.08,38.08,PEN,,
0241000007,"VALVULA FLOTADORA CON BOLLA P.V.C . DE 1""",material,Válvula Bronce Nacional,UND,54.33,54.33,54.33,PEN,,
0241000008,"VALVULA FLOTADORA CON BOLLA P.V.C . DE 1 1/4""",material,Válvula Bronce Nacional,UND,139.40,139.40,139.40,PEN,,
0241000009,"VALVULA FLOTADORA CON BOLLA P.V.C . DE 1 1/2""",material,Válvula Bronce Nacional,UND,194.31,194.31,194.31,PEN,,
0241000010,"VALVULA FLOTADORA CON BOLLA P.V.C . DE 2""",material,Válvula Bronce Nacional,UND,239.81,239.81,239.81,PEN,,
0241000011,"VALVULA ESFERICA DE BRONCE DE 1/4""",material,Válvula Bronce Nacional,UND,21.44,21.44,21.44,PEN,,
0241000012,"VALVULA ESFERICA DE BRONCE DE 3/8""",material,Válvula Bronce Nacional,UND,21.44,21.44,21.44,PEN,,
0241000013,"VALVULA ESFERICA DE BRONCE DE 1/2""",material,Válvula Bronce Nacional,UND,28.85,28.85,28.85,PEN,,
0241000014,"VALVULA ESFERICA DE BRONCE DE 3/4""",material,Válvula Bronce Nacional,UND,41.48,41.48,41.48,PEN,,
0241000015,"VALVULA ESFERICA DE BRONCE DE 1 1/4""",material,Válvula Bronce Nacional,UND,92.18,92.18,92.18,PEN,,
0241000016,"VALVULA ESFERICA DE BRONCE DE 2 1/2""",material,Válvula Bronce Nacional,UND,510.52,510.52,510.52,PEN,,
0241000017,"VALVULA ESFERICA DE BRONCE DE 3""",material,Válvula Bronce Nacional,UND,731.07,731.07,731.07,PEN,,
0241000018,"VALVULA ESFERICA DE BRONCE DE 4""",material,Válvula Bronce Nacional,UND,1195.44,1195.44,1195.44,PEN,,
0241000019,"VALVULA COMPUERTA LIVIANA DE 3/8""",material,Válvula Bronce Nacional,UND,20.37,20.37,20.37,PEN,,
0241000020,"VALVULA COMPUERTA LIVIANA DE 1/2""",material,Válvula Bronce Nacional,UND,20.16,20.16,20.16,PEN,,
0241000021,"VALVULA COMPUERTA LIVIANA DE 3/4""",material,Válvula Bronce Nacional,UND,23.33,23.33,23.33,PEN,,
0241000022,"VALVULA COMPUERTA LIVIANA DE 1""",material,Válvula Bronce Nacional,UND,30.53,30.53,30.53,PEN,,
0241000023,"VALVULA COMPUERTA LIVIANA DE 1 1/4""",material,Válvula Bronce Nacional,UND,43.02,43.02,43.02,PEN,,
0241000024,"VALVULA COMPUERTA LIVIANA DE 1 1/2""",material,Válvula Bronce Nacional,UND,56.57,56.57,56.57,PEN,,
0241000025,"VALVULA COMPUERTA LIVIANA DE 2""",material,Válvula Bronce Nacional,UND,85.79,85.79,85.79,PEN,,
0241000026,"VALVULA COMPUERTA LIVIANA DE 2 1/2""",material,Válvula Bronce Nacional,UND,167.81,167.81,167.81,PEN,,
0241000027,"VALVULA COMPUERTA LIVIANA DE 3""",material,Válvula Bronce Nacional,UND,228.87,228.87,228.87,PEN,,
0241000028,"VALVULA COMPUERTA LIVIANA DE 4""",material,Válvula Bronce Nacional,UND,434.16,434.16,434.16,PEN,,
0241000029,"VALVULA COMPUERTA PESADA BCE. 250 LBS. 1/4""",material,Válvula Bronce Nacional,UND,21.82,21.82,21.82,PEN,,
0241000030,"VALVULA COMPUERTA PESADA BCE. 250 LBS. 3/8""",material,Válvula Bronce Nacional,UND,21.82,21.82,21.82,PEN,,
0241000031,"VALVULA COMPUERTA PESADA BCE. 250 LBS. 1/2""",material,Válvula Bronce Nacional,UND,22.99,22.99,22.99,PEN,,
0241000032,"VALVULA COMPUERTA PESADA BCE. 250 LBS. 3/4""",material,Válvula Bronce Nacional,UND,31.23,31.23,31.23,PEN,,
0241000033,"VALVULA COMPUERTA PESADA BCE. 250 LBS. 1""",material,Válvula Bronce Nacional,UND,39.83,39.83,39.83,PEN,,
0241000034,"VALVULA COMPUERTA PESADA BCE. 250 LBS. 1 1/4""",material,Válvula Bronce Nacional,UND,59.40,59.40,59.40,PEN,,
0241000035,"VALVULA COMPUERTA PESADA BCE. 250 LBS. 1 1/2""",material,Válvula Bronce Nacional,UND,76.60,76.60,76.60,PEN,,
0241000036,"VALVULA COMPUERTA PESADA BCE. 250 LBS. 2""",material,Válvula Bronce Nacional,UND,107.84,107.84,107.84,PEN,,
0241000037,"VALVULA COMPUERTA PESADA BCE. 250 LBS. 2 1/2""",material,Válvula Bronce Nacional,UND,192.80,192.80,192.80,PEN,,
0241000038,"VALVULA COMPUERTA PESADA BCE. 250 LBS. 3""",material,Válvula Bronce Nacional,UND,269.77,269.77,269.77,PEN,,
0241000039,"VALVULA COMPUERTA PESADA BCE. 250 LBS. 4""",material,Válvula Bronce Nacional,UND,497.32,497.32,497.32,PEN,,
0241000040,"VALVULA GLOBO BRONCE 250 LBS. 3/8""",material,Válvula Bronce Nacional,UND,40.36,40.36,40.36,PEN,,
0241000041,"VALVULA GLOBO BRONCE 250 LBS. 1/2""",material,Válvula Bronce Nacional,UND,37.71,37.71,37.71,PEN,,
0241000042,"VALVULA GLOBO BRONCE 250 LBS. 3/4""",material,Válvula Bronce Nacional,UND,49.73,49.73,49.73,PEN,,
0241000043,"VALVULA GLOBO BRONCE 250 LBS. 1""",material,Válvula Bronce Nacional,UND,75.18,75.18,75.18,PEN,,
0241000044,"VALVULA GLOBO BRONCE 250 LBS. 1 1/4""",material,Válvula Bronce Nacional,UND,99.82,99.82,99.82,PEN,,
0241000045,"VALVULA GLOBO BRONCE 250 LBS. 1 1/2""",material,Válvula Bronce Nacional,UND,132.82,132.82,132.82,PEN,,
0241000046,"VALVULA GLOBO BRONCE 250 LBS. 2""",material,Válvula Bronce Nacional,UND,205.53,205.53,205.53,PEN,,
0241000047,"VALVULA GLOBO BRONCE 250 LBS. 2 1/2""",material,Válvula Bronce Nacional,UND,451.02,451.02,451.02,PEN,,
0241000048,"VALVULA GLOBO BRONCE 250 LBS. 3""",material,Válvula Bronce Nacional,UND,597.73,597.73,597.73,PEN,,
0241000049,"VALVULA GLOBO BRONCE 250 LBS. 4""",material,Válvula Bronce Nacional,UND,1029.76,1029.76,1029.76,PEN,,
0241000050,"VALVULA CHECK HORIZONTAL 1/2""",material,Válvula Bronce Nacional,UND,26.91,26.91,26.91,PEN,,
0241000051,"VALVULA CHECK HORIZONTAL 3/4""",material,Válvula Bronce Nacional,UND,49.02,49.02,49.02,PEN,,
0241000052,"VALVULA CHECK HORIZONTAL 1""",material,Válvula Bronce Nacional,UND,55.56,55.56,55.56,PEN,,
0241000053,"VALVULA CHECK HORIZONTAL 1 1/4""",material,Válvula Bronce Nacional,UND,101.19,101.19,101.19,PEN,,
0241000054,"VALVULA CHECK HORIZONTAL 1 1/2""",material,Válvula Bronce Nacional,UND,119.85,119.85,119.85,PEN,,
0241000055,"VALVULA CHECK HORIZONTAL 2""",material,Válvula Bronce Nacional,UND,196.47,196.47,196.47,PEN,,
0241000056,"VALVULA CHECK HORIZONTAL 2 1/2""",material,Válvula Bronce Nacional,UND,319.61,319.61,319.61,PEN,,
0241000057,"VALVULA CHECK SWING DE BRONCE DE 1/2""",material,Válvula Bronce Nacional,UND,31.82,31.82,31.82,PEN,,
0241000058,"VALVULA CHECK SWING DE BRONCE DE 3/4""",material,Válvula Bronce Nacional,UND,41.95,41.95,41.95,PEN,,
0241000059,"VALVULA CHECK SWING DE BRONCE DE 1""",material,Válvula Bronce Nacional,UND,60.22,60.22,60.22,PEN,,
0241000060,"VALVULA CHECK SWING DE BRONCE DE 1 1/4""",material,Válvula Bronce Nacional,UND,88.86,88.86,88.86,PEN,,
0241000061,"VALVULA CHECK SWING DE BRONCE DE 1 1/2""",material,Válvula Bronce Nacional,UND,122.92,122.92,122.92,PEN,,
0241000062,"VALVULA CHECK SWING DE BRONCE DE 2""",material,Válvula Bronce Nacional,UND,156.63,156.63,156.63,PEN,,
0241000063,"VALVULA CHECK SWING DE BRONCE DE 2 1/2""",material,Válvula Bronce Nacional,UND,333.65,333.65,333.65,PEN,,
0241000064,"VALVULA CHECK SWING DE BRONCE DE 3""",material,Válvula Bronce Nacional,UND,373.47,373.47,373.47,PEN,,
0241000065,"VALVULA CHECK SWING DE BRONCE DE 4""",material,Válvula Bronce Nacional,UND,651.23,651.23,651.23,PEN,,
0241000066,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 1/2""",material,Válvula Bronce Nacional,UND,37.95,37.95,37.95,PEN,,
0241000067,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 3/4""",material,Válvula Bronce Nacional,UND,43.02,43.02,43.02,PEN,,
0241000068,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 1""",material,Válvula Bronce Nacional,UND,47.74,47.74,47.74,PEN,,
0241000069,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 1 1/4""",material,Válvula Bronce Nacional,UND,74.13,74.13,74.13,PEN,,
0241000070,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 1 1/2""",material,Válvula Bronce Nacional,UND,90.51,90.51,90.51,PEN,,
0241000071,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 2""",material,Válvula Bronce Nacional,UND,131.04,131.04,131.04,PEN,,
0241000072,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 2 1/2""",material,Válvula Bronce Nacional,UND,223.67,223.67,223.67,PEN,,
0241000073,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 3""",material,Válvula Bronce Nacional,UND,301.22,301.22,301.22,PEN,,
0241000074,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 4""",material,Válvula Bronce Nacional,UND,545.64,545.64,545.64,PEN,,
0241000075,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 1/2""",material,Válvula Bronce Nacional,UND,31.31,31.31,31.31,PEN,,
0241000076,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 3/4""",material,Válvula Bronce Nacional,UND,32.19,32.19,32.19,PEN,,
0241000077,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 1""",material,Válvula Bronce Nacional,UND,38.33,38.33,38.33,PEN,,
0241000078,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 1 1/4""",material,Válvula Bronce Nacional,UND,58.02,58.02,58.02,PEN,,
0241000079,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 2""",material,Válvula Bronce Nacional,UND,111.11,111.11,111.11,PEN,,
0241000080,"VALVULA CHECK CANASTILLA ROSCADA DE BRONCE DE 2 1/2""",material,Válvula Bronce Nacional,UND,202.49,202.49,202.49,PEN,,
0242000001,"CONCRETO PREMEZCLADO C/CEMENTO TIPO I F´c=50 Kg/cm2, SLUMP 4""",material,Concreto Premezclado,M3,267.54,267.54,267.54,PEN,,
0242000002,"CONCRETO PREMEZCLADO C/CEMENTO TIPO I F´c=80 Kg/cm2, SLUMP 4""",material,Concreto Premezclado,M3,272.89,272.89,272.89,PEN,,
0242000003,"CONCRETO PREMEZCLADO C/CEMENTO TIPO I F´c=100 Kg/cm2, SLUMP 4""",material,Concreto Premezclado,M3,282.25,282.25,282.25,PEN,,
0242000004,"CONCRETO PREMEZCLADO C/CEMENTO TIPO I F´c=140 Kg/cm2, SLUMP 4""",material,Concreto Premezclado,M3,288.94,288.94,288.94,PEN,,
0242000005,"CONCRETO PREMEZCLADO C/CEMENTO TIPO I F´c=175 Kg/cm2, SLUMP 4""",material,Concreto Premezclado,M3,306.33,306.33,306.33,PEN,,
0242000006,"CONCRETO PREMEZCLADO C/CEMENTO TIPO I F´c=210 Kg/cm2, SLUMP 4""",material,Concreto Premezclado,M3,313.02,313.02,313.02,PEN,,
0242000007,"CONCRETO PREMEZCLADO C/CEMENTO TIPO I F´c=245 Kg/cm2, SLUMP 4""",material,Concreto Premezclado,M3,327.73,327.73,327.73,PEN,,
0242000008,"CONCRETO PREMEZCLADO C/CEMENTO TIPO I F´c=280 Kg/cm2, SLUMP 4""",material,Concreto Premezclado,M3,342.45,342.45,342.45,PEN,,
0242000009,"CONCRETO PREMEZCLADO C/CEMENTO TIPO I F´c=315 Kg/cm2, SLUMP 4""",material,Concreto Premezclado,M3,363.85,363.85,363.85,PEN,,
0242000010,"CONCRETO PREMEZCLADO C/CEMENTO TIPO I F´c=350 Kg/cm2, SLUMP 4""",material,Concreto Premezclado,M3,385.25,385.25,385.25,PEN,,
0242000011,"CONCRETO PREMEZCLADO C/CEMENTO TIPO I F´c=420 Kg/cm2, SLUMP 4""",material,Concreto Premezclado,M3,420.03,420.03,420.03,PEN,,
0242000012,"CONCRETO PREMEZCLADO C/CEMENTO TVPO V F´c=50 Kg/cm2, SLUMP 4""",material,Concreto Premezclado,M3,282.25,282.25,282.25,PEN,,
